Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE,Score
5/3/2020 13:00,5,1,4,5,4,8,5,2,1,10,4,10,1,8,1,3,2,2,3,5,51 or more,Female,695.7,Good
5/3/2020 15:08,4,4,8,5,4,5,4,3,1,7,6,8,7,8,4,5,2,3,2,9,36 to 50,Female,688.5,Good
5/3/2020 16:57,3,1,8,3,4,6,4,5,2,7,2,10,10,8,1,4,1,5,1,7,21 to 35,Female,673.6,Good
5/4/2020 1:32,4,3,10,5,5,8,4,4,1,5,3,3,2,7,3,1,2,10,4,8,36 to 50,Male,699.2,Good
5/4/2020 5:45,4,3,6,3,3,3,2,3,2,5,2,7,2,10,0,5,2,5,0,4,21 to 35,Female,641.1,Good
5/12/2017,4,2,10,10,10,10,9,5,2,8,4,9,1,8,0,2,2,10,5,10,36 to 50,Male,744.8,Excellent
10/4/2017,4,1,9,7,10,7,5,5,1,7,3,10,7,7,0,2,2,4,6,10,21 to 35,Male,744.8,Excellent
4/30/2018,5,1,10,10,10,8,4,0,1,5,3,10,10,7,0,1,2,4,8,10,51 or more,Female,744.8,Excellent
5/4/2020 11:04,3,3,1,2,3,10,6,5,2,6,5,2,0,7,0,3,1,10,1,3,36 to 50,Female,636.1,Good
5/4/2020 12:28,3,3,2,2,4,10,5,5,2,6,5,4,0,7,0,3,1,10,1,4,36 to 50,Female,643.3,Good
1/24/2019 22:29,4,1,5,10,5,10,8,5,1,4,4,10,10,7,5,1,2,10,3,10,21 to 35,Male,744.8,Excellent
5/4/2020 14:30,3,5,3,3,10,10,3,0,1,3,1,10,5,7,0,5,2,5,1,5,21 to 35,Female,661.5,Good
5/19/2019 19:38,3,2,10,5,10,10,5,3,1,8,5,10,4,7,0,0,2,4,10,10,21 to 35,Female,744.8,Excellent
5/4/2020 17:10,3,2,4,6,5,6,5,2,1,10,2,2,1,7,10,1,2,10,2,4,36 to 50,Male,663.3,Good
5/4/2020 17:22,2,2,3,3,4,10,5,4,2,9,2,3,2,7,10,0,2,3,1,7,21 to 35,Male,643.1,Good
5/4/2020 18:32,4,3,10,2,6,3,6,4,1,7,4,8,1,7,2,2,1,6,0,7,21 to 35,Female,671.3,Good
5/4/2020 23:41,2,2,1,4,2,4,1,1,2,3,4,1,1,7,3,0,2,5,2,4,21 to 35,Female,610.4,Good
5/5/2020 1:34,4,3,10,5,5,2,5,4,1,8,2,3,1,9,0,0,1,5,5,10,51 or more,Female,682.6,Good
5/5/2020 7:40,4,1,5,3,4,10,0,3,2,3,5,7,5,7,0,0,2,10,5,10,21 to 35,Female,693.2,Good
9/18/2019 12:11,5,2,10,5,6,10,5,5,1,5,5,10,10,7,5,2,2,10,8,6,51 or more,Female,744.8,Excellent
5/5/2020 9:37,2,2,10,10,3,10,4,5,2,4,2,10,5,8,3,1,2,5,4,8,21 to 35,Female,699.1,Good
5/5/2020 11:48,3,2,5,4,2,4,2,4,2,6,3,3,0,7,0,1,2,10,1,9,36 to 50,Female,656.7,Good
5/5/2020 11:51,3,2,5,4,4,4,2,2,2,6,3,3,1,7,0,1,2,10,2,9,36 to 50,Female,656.7,Good
5/5/2020 14:47,2,1,10,5,2,2,1,0,1,5,1,1,5,8,0,0,2,3,2,10,21 to 35,Male,659.9,Good
3/16/2020 20:30,3,1,8,10,9,10,6,1,1,8,4,8,10,9,2,1,2,7,4,10,Less than 20,Female,744.8,Excellent
5/5/2020 21:09,3,4,1,6,3,6,4,4,2,0,2,7,1,6,10,1,2,6,2,3,21 to 35,Male,618.2,Good
5/5/2020 22:05,2,2,7,6,5,3,3,5,1,5,2,8,3,8,2,1,2,10,5,7,21 to 35,Male,698.7,Good
5/5/2020 22:26,1,3,2,8,2,4,3,1,2,7,2,5,2,7,0,3,2,8,5,3,21 to 35,Female,636.7,Good
5/6/2020 3:01,1,2,0,5,3,10,5,4,2,7,5,2,2,8,10,2,2,5,5,3,36 to 50,Male,638,Good
5/6/2020 4:07,3,1,2,7,10,10,2,2,1,7,7,6,10,7,2,4,2,3,1,4,36 to 50,Female,696.4,Good
5/23/2020 22:27,5,3,4,10,10,10,10,5,2,9,7,10,10,7,3,3,2,10,1,10,51 or more,Female,744.8,Excellent
5/6/2020 6:38,3,5,0,2,3,3,0,4,2,4,2,10,0,5,3,1,1,1,0,10,51 or more,Male,598.2,Good
5/6/2020 7:31,1,3,4,4,4,3,6,2,2,6,5,1,1,7,0,5,2,6,5,7,21 to 35,Male,637.6,Good
5/6/2020 7:50,4,3,8,5,3,5,3,3,1,7,1,8,3,7,0,3,2,6,1,5,36 to 50,Female,678.1,Good
5/6/2020 10:37,3,3,5,5,4,8,3,1,1,4,1,4,1,6,0,7,2,10,8,8,21 to 35,Female,668.6,Good
10/19/2020 0:09,5,0,10,5,3,7,8,3,1,9,4,9,10,8,0,4,2,7,5,9,51 or more,Male,744.8,Excellent
5/6/2020 14:58,3,3,10,10,0,1,1,0,2,5,3,7,5,8,0,1,2,10,2,7,21 to 35,Male,662.8,Good
11/22/2015,3,3,10,5,3,5,10,3,1,9,5,9,10,9,2,1,2,10,8,10,36 to 50,Female,745,Excellent
5/6/2020 18:57,3,5,4,1,3,3,3,0,2,4,3,1,0,7,0,10,1,3,1,4,21 to 35,Female,567.9,Good
5/6/2020 20:55,5,2,5,5,10,4,10,2,1,8,5,3,5,8,10,1,1,10,9,3,21 to 35,Female,689.2,Good
5/6/2020 21:54,2,4,4,6,6,6,2,1,1,10,8,5,5,8,0,0,2,4,3,10,21 to 35,Female,691.3,Good
12/3/2015,5,3,2,5,10,10,5,5,1,8,7,10,10,8,10,1,2,8,10,10,36 to 50,Female,745,Excellent
7/4/2019 14:36,1,5,0,4,4,4,1,0,2,4,0,1,0,6,7,10,2,2,0,0,36 to 50,Female,547.3,Poor
5/7/2020 5:14,3,3,4,4,6,7,2,0,1,4,2,6,1,6,4,2,2,5,1,6,21 to 35,Male,645.2,Good
5/7/2020 6:06,2,3,4,3,1,2,0,1,1,2,1,2,0,9,0,5,1,3,2,10,Less than 20,Female,604.2,Good
5/7/2020 8:30,5,5,2,10,3,10,5,5,1,7,2,10,1,7,10,4,1,10,10,3,21 to 35,Female,676.8,Good
5/7/2020 9:28,2,4,3,4,5,8,2,2,1,7,4,6,1,7,0,1,2,10,3,7,21 to 35,Female,676,Good
5/7/2020 12:10,1,4,5,4,1,6,5,2,1,3,1,8,0,7,10,5,2,3,1,4,51 or more,Female,616.9,Good
5/7/2020 14:10,1,5,0,5,5,10,5,2,1,4,6,6,8,7,0,3,1,7,10,8,Less than 20,Male,672.6,Good
1/7/2016,5,1,10,8,10,5,3,5,1,10,4,10,0,8,0,2,2,8,4,10,51 or more,Female,745,Excellent
5/7/2020 23:15,0,3,2,2,2,2,0,2,1,0,1,1,4,7,4,2,2,5,4,5,21 to 35,Male,608.7,Good
5/8/2020 6:18,2,2,1,4,1,10,2,1,2,4,1,5,0,4,10,8,1,3,2,10,21 to 35,Female,581.7,Good
2/26/2017,5,1,10,2,10,2,3,5,1,8,2,10,10,8,0,2,2,10,5,10,21 to 35,Female,745,Excellent
9/1/2018,3,3,10,10,10,8,10,5,1,10,2,10,7,8,6,10,2,9,10,8,21 to 35,Female,745,Excellent
5/8/2020 11:46,2,3,4,6,4,5,4,1,1,4,1,4,2,8,5,0,1,0,1,5,21 to 35,Female,619.7,Good
5/8/2020 12:05,5,2,4,10,8,10,2,3,1,4,1,4,3,7,5,1,2,5,2,10,36 to 50,Female,692.6,Good
5/8/2020 13:58,4,2,10,6,7,5,2,5,1,7,2,2,10,8,8,2,2,8,2,5,51 or more,Female,695.8,Good
5/8/2020 16:14,1,3,1,5,2,3,4,3,2,8,4,2,1,6,5,3,2,8,5,6,51 or more,Female,629.1,Good
5/8/2020 18:18,4,2,6,4,5,6,2,3,1,6,6,8,4,7,2,2,2,6,10,3,21 to 35,Female,698.5,Good
2/7/2019 14:07,3,3,8,7,8,10,9,3,1,8,6,10,10,8,4,1,2,7,7,7,51 or more,Female,745,Excellent
5/8/2020 19:55,4,1,3,6,5,6,2,5,1,8,2,10,5,7,0,3,1,4,3,7,36 to 50,Female,685.3,Good
5/8/2020 20:14,2,2,3,5,4,7,3,4,1,5,3,5,5,8,0,1,2,7,2,7,51 or more,Male,684.5,Good
5/9/2020 3:21,2,3,2,4,3,10,7,2,1,7,5,4,1,8,0,3,2,2,1,4,36 to 50,Female,660.5,Good
5/9/2020 7:06,3,4,3,5,8,5,6,3,2,5,5,5,2,8,3,1,2,1,4,5,51 or more,Female,652.2,Good
5/9/2020 8:04,2,3,5,3,2,5,3,5,1,8,1,2,1,8,4,5,2,10,2,6,36 to 50,Female,656.7,Good
5/9/2020 8:46,4,4,8,9,7,6,6,3,1,7,3,6,2,8,6,0,2,8,0,6,21 to 35,Female,693.2,Good
5/9/2020 17:11,2,2,3,4,10,2,3,4,2,8,4,2,1,7,3,1,2,10,8,8,51 or more,Female,671.8,Good
5/9/2020 17:31,3,1,10,3,2,1,1,1,1,7,2,3,0,7,1,1,2,2,1,10,36 to 50,Male,653.3,Good
5/9/2020 20:40,3,0,0,2,4,3,4,2,1,0,4,7,2,6,0,0,2,0,7,10,51 or more,Male,664.1,Good
5/10/2020 4:48,5,3,5,5,2,2,3,0,1,5,3,6,0,7,0,1,2,7,5,8,21 to 35,Female,667.5,Good
5/10/2020 4:57,5,3,5,5,2,2,3,0,1,5,3,6,0,7,0,1,2,7,5,8,21 to 35,Female,667.5,Good
3/8/2021 9:03,5,1,5,6,8,10,5,4,2,9,8,10,10,8,0,1,2,6,8,8,36 to 50,Male,745,Excellent
1/8/2016,1,0,5,10,10,10,10,5,1,9,6,5,10,5,10,0,2,10,10,5,36 to 50,Male,745.1,Excellent
5/10/2020 18:14,5,3,4,8,10,9,5,2,2,7,4,1,8,7,2,3,1,8,5,3,36 to 50,Female,668.2,Good
5/10/2020 20:08,3,5,3,10,7,10,0,2,2,7,9,6,10,8,3,5,1,10,7,5,21 to 35,Female,672.8,Good
2/26/2017,5,0,10,10,10,2,4,2,1,5,6,10,5,9,0,0,2,7,9,5,51 or more,Female,745.2,Excellent
5/10/2020 22:02,3,0,5,5,9,10,10,4,1,8,1,1,7,7,10,10,2,10,0,10,Less than 20,Female,693.7,Good
5/10/2020 22:17,3,1,5,10,3,4,3,2,2,1,3,9,2,8,1,3,1,3,4,6,Less than 20,Female,641.1,Good
5/11/2020 2:40,3,1,4,5,10,9,2,2,2,3,10,10,5,10,8,6,2,5,3,10,Less than 20,Male,684.2,Good
5/11/2020 4:21,1,4,2,6,2,7,1,3,2,1,2,1,0,7,0,5,1,2,1,2,21 to 35,Female,578.1,Good
12/23/2016,5,1,10,6,10,10,9,1,1,9,3,4,4,7,0,0,2,10,5,10,21 to 35,Male,745.3,Excellent
3/12/2017,5,1,10,8,10,2,6,4,1,8,3,2,10,9,0,1,2,10,4,10,21 to 35,Female,745.3,Excellent
5/11/2020 7:48,4,3,8,6,10,5,3,2,1,8,3,8,3,7,5,3,2,7,1,3,36 to 50,Female,683.2,Good
5/11/2020 7:55,1,5,5,10,10,10,8,2,2,10,8,1,5,5,10,1,1,10,2,0,36 to 50,Female,645.7,Good
5/11/2020 9:45,3,4,2,1,1,2,5,1,1,3,2,6,0,10,5,7,1,8,1,8,36 to 50,Female,610.3,Good
10/8/2018,4,4,10,6,5,10,10,5,1,7,3,3,10,8,0,1,2,10,6,10,51 or more,Male,745.3,Excellent
5/11/2020 11:07,3,3,2,8,9,8,8,5,2,5,7,9,6,6,10,5,2,8,8,8,51 or more,Female,695.1,Good
5/11/2020 11:21,5,5,0,3,5,4,0,0,2,4,0,5,1,7,10,0,1,8,1,7,51 or more,Female,589.1,Good
8/6/2017,2,2,10,10,5,10,8,5,1,8,8,5,10,7,10,1,2,10,10,7,51 or more,Male,745.5,Excellent
5/11/2020 13:42,4,5,7,4,10,10,5,5,2,6,6,6,5,6,10,1,2,8,9,4,51 or more,Male,687.7,Good
5/11/2020 13:47,2,2,6,3,1,3,3,0,2,4,1,1,2,9,5,4,1,4,5,8,Less than 20,Female,598.9,Good
5/11/2020 17:22,2,1,4,4,4,3,4,0,2,8,4,2,2,8,1,3,2,5,4,10,Less than 20,Female,648.2,Good
10/24/2017,2,2,10,10,10,10,7,5,2,9,3,5,10,7,0,0,2,10,6,10,21 to 35,Female,745.5,Excellent
5/11/2020 19:21,5,5,5,0,0,1,3,0,1,3,0,3,3,9,0,8,2,0,2,10,21 to 35,Male,616.3,Good
5/11/2020 21:49,2,4,4,7,5,5,5,3,2,3,3,5,3,8,10,4,1,3,3,6,36 to 50,Female,611.4,Good
5/11/2020 22:10,3,4,5,5,9,8,6,5,2,5,2,1,5,6,10,4,2,9,0,2,36 to 50,Female,642.5,Good
10/14/2019 3:40,5,3,10,7,10,10,9,3,2,8,8,6,10,6,5,2,2,10,10,10,51 or more,Female,745.5,Excellent
5/12/2020 2:23,5,3,8,9,7,8,7,4,2,10,6,7,0,8,10,3,2,7,4,8,Less than 20,Female,696.8,Good
5/12/2020 3:58,1,3,2,5,5,8,5,5,2,10,6,6,10,9,5,0,2,4,8,5,36 to 50,Female,690,Good
11/13/2020 13:46,5,1,6,10,2,8,10,1,2,10,10,5,10,7,0,1,2,10,10,10,51 or more,Male,745.5,Excellent
5/12/2020 8:48,2,1,3,4,5,5,4,2,1,5,1,5,4,8,0,4,2,3,6,10,21 to 35,Male,674.3,Good
5/12/2020 9:29,4,2,2,4,3,6,1,1,2,3,2,5,1,7,2,2,2,6,1,8,36 to 50,Male,633.3,Good
5/12/2020 10:07,3,3,8,2,1,5,3,0,1,6,1,7,1,6,4,3,2,4,3,7,21 to 35,Male,643.7,Good
5/12/2020 10:20,5,5,0,10,10,6,5,5,2,8,1,1,6,6,0,0,1,1,2,7,51 or more,Female,652.7,Good
5/12/2020 11:00,3,5,10,4,6,7,1,0,1,8,1,8,0,9,0,3,2,4,1,2,21 to 35,Female,656.4,Good
5/12/2020 12:47,2,1,1,6,2,2,4,2,1,4,4,5,2,7,7,2,2,7,6,3,21 to 35,Male,648.6,Good
5/12/2020 14:53,5,1,10,3,2,7,1,0,1,10,4,8,1,10,0,0,1,3,2,6,21 to 35,Female,675.3,Good
1/27/2016,5,4,10,10,10,10,10,5,1,10,6,7,3,6,0,6,2,10,2,7,21 to 35,Female,745.7,Excellent
5/13/2020 2:43,1,2,6,10,3,7,10,2,2,9,8,10,3,7,0,1,2,6,3,1,51 or more,Female,690.4,Good
5/13/2020 2:46,3,3,7,4,5,6,7,4,2,8,10,9,6,8,8,8,2,8,6,6,51 or more,Female,687,Good
5/13/2020 4:31,3,2,6,3,10,4,3,4,1,3,3,9,0,6,0,3,2,7,3,8,51 or more,Male,686.6,Good
5/13/2020 4:38,3,1,4,7,3,9,2,3,1,3,2,6,3,8,0,0,2,2,1,5,Less than 20,Female,674.5,Good
5/13/2020 4:49,4,5,10,8,3,4,6,5,2,0,4,7,10,7,6,10,2,6,3,10,21 to 35,Female,666,Good
2/12/2017,5,5,10,1,7,10,10,3,1,10,10,7,2,6,0,1,2,10,9,10,21 to 35,Female,745.7,Excellent
5/13/2020 23:10,0,1,1,7,3,4,0,1,1,3,3,4,2,7,8,3,1,5,4,10,21 to 35,Male,617.8,Good
5/14/2020 2:31,1,4,10,5,4,5,5,3,2,2,5,9,6,8,6,3,1,5,4,3,36 to 50,Male,636,Good
6/7/2018,5,3,9,7,9,9,8,3,1,6,8,5,9,8,1,6,2,8,10,8,51 or more,Female,745.7,Excellent
5/14/2020 11:29,1,4,2,4,6,4,4,3,2,4,5,7,5,8,2,4,1,4,4,6,36 to 50,Male,627.1,Good
5/14/2020 11:39,1,4,1,0,7,1,0,0,1,5,0,8,8,7,0,0,2,0,2,10,21 to 35,Male,637.3,Good
5/14/2020 13:57,1,3,5,10,2,10,4,0,1,2,3,10,5,7,0,3,1,10,2,10,21 to 35,Male,671.7,Good
5/14/2020 13:58,3,3,2,4,5,5,0,5,1,3,3,3,2,7,5,5,2,1,0,10,21 to 35,Female,639.7,Good
5/14/2020 23:49,4,2,4,8,10,3,3,3,1,7,3,10,2,7,0,1,2,1,6,6,21 to 35,Male,698.9,Good
5/15/2020 1:59,1,0,4,3,4,10,3,2,2,1,2,1,2,7,0,0,2,1,4,1,36 to 50,Male,629.1,Good
5/15/2020 4:18,1,4,2,4,5,2,6,3,2,4,6,5,4,5,4,5,1,5,3,3,36 to 50,Male,605.7,Good
7/3/2019 15:50,3,1,10,10,10,10,10,5,2,7,7,5,5,8,0,2,2,6,10,7,51 or more,Female,745.7,Excellent
5/15/2020 6:04,2,4,1,10,10,10,5,3,2,10,10,5,10,6,10,3,2,4,6,4,36 to 50,Female,682.4,Good
5/15/2020 10:30,2,4,8,3,2,4,2,2,1,7,3,1,3,9,5,5,1,7,2,2,21 to 35,Female,619.3,Good
8/1/2019 13:45,4,4,2,10,10,10,10,5,1,6,3,5,5,8,0,0,2,10,8,10,36 to 50,Male,745.7,Excellent
6/13/2020 11:30,5,1,6,10,8,6,9,5,2,8,8,5,8,8,0,2,2,6,9,10,51 or more,Female,745.7,Excellent
5/15/2020 16:59,5,1,0,5,3,7,6,3,2,8,1,1,2,7,10,6,2,5,6,3,36 to 50,Male,634.2,Good
5/15/2020 17:01,1,2,4,5,4,2,1,1,1,5,4,1,10,8,0,1,2,4,4,10,21 to 35,Female,666.7,Good
11/1/2015,4,4,10,8,6,10,10,3,1,7,7,7,5,7,0,1,2,10,10,5,21 to 35,Male,745.9,Excellent
5/15/2020 22:46,3,3,4,5,5,9,6,5,2,8,3,5,3,8,0,5,2,3,4,7,36 to 50,Female,674.3,Good
11/5/2016,5,3,10,9,9,10,10,5,1,8,2,7,3,7,0,5,2,7,7,9,51 or more,Female,745.9,Excellent
1/4/2021 18:05,2,2,10,9,10,10,10,5,1,8,1,8,3,6,0,1,2,10,3,10,51 or more,Female,745.9,Excellent
5/16/2020 11:30,3,4,4,10,10,10,3,5,2,4,6,4,2,7,5,0,2,3,5,4,51 or more,Female,673.9,Good
5/16/2020 14:28,3,2,10,3,0,6,4,2,1,9,3,6,1,8,0,6,2,0,5,10,Less than 20,Male,674.5,Good
5/17/2020 1:43,4,2,5,6,7,6,7,3,2,8,7,6,6,5,2,3,2,7,7,7,36 to 50,Male,697.7,Good
5/17/2020 3:02,1,3,2,6,3,9,3,2,1,7,6,3,6,6,4,0,1,6,6,5,21 to 35,Male,654.8,Good
5/17/2020 3:06,2,1,0,5,2,2,1,2,2,7,1,6,5,8,10,2,2,3,0,8,21 to 35,Male,618.4,Good
5/17/2020 4:26,5,5,10,4,2,1,3,5,1,4,0,7,0,10,10,0,1,6,0,10,36 to 50,Male,644.5,Good
5/17/2020 9:42,4,1,6,8,1,10,0,4,1,3,2,10,2,7,5,4,2,4,8,7,21 to 35,Female,688.7,Good
5/17/2020 11:50,1,3,2,6,6,4,1,4,2,3,1,3,10,9,0,1,2,10,1,10,51 or more,Male,663.9,Good
4/23/2016,2,2,10,5,10,10,10,5,1,7,3,7,10,8,0,1,2,3,5,10,21 to 35,Female,746.1,Excellent
5/17/2020 14:09,2,4,2,5,5,10,4,5,2,8,6,3,2,6,5,2,1,8,4,4,36 to 50,Female,641.2,Good
5/17/2020 23:06,1,0,1,8,8,2,3,5,1,7,3,4,0,7,0,1,2,4,1,9,51 or more,Male,679,Good
5/17/2020 23:23,1,1,10,9,5,3,3,5,2,3,2,1,1,7,2,4,2,4,1,7,51 or more,Female,647.8,Good
5/18/2020 3:23,0,2,0,4,3,3,1,0,2,2,10,1,2,7,0,10,1,0,10,2,21 to 35,Male,581.5,Good
5/18/2020 3:39,4,3,2,5,5,7,6,2,1,5,3,4,10,6,5,3,1,7,5,5,36 to 50,Male,661.8,Good
5/18/2020 8:08,3,3,2,8,10,7,9,3,2,7,5,2,6,8,0,7,2,7,5,10,36 to 50,Female,690.7,Good
5/18/2020 8:40,2,5,0,6,10,10,4,2,1,10,2,5,1,8,5,2,2,10,5,2,51 or more,Female,672.6,Good
5/18/2020 8:54,4,5,5,10,9,10,4,5,1,10,9,8,6,8,6,10,1,2,9,7,36 to 50,Female,698.7,Good
5/18/2020 10:42,2,4,10,8,10,10,5,5,1,7,8,7,3,6,0,10,1,4,6,7,Less than 20,Female,694.7,Good
5/18/2020 10:51,4,2,2,6,5,4,0,1,1,10,2,7,3,8,5,0,2,2,3,7,Less than 20,Female,666.2,Good
5/18/2020 12:33,3,3,2,4,8,7,8,3,2,7,5,2,5,8,8,2,2,3,1,2,36 to 50,Female,644.8,Good
5/18/2020 13:37,3,2,10,8,10,10,2,1,1,7,2,3,2,8,0,1,1,10,2,8,Less than 20,Female,690.9,Good
5/18/2020 21:01,3,4,1,5,5,10,3,2,1,7,2,7,1,6,8,3,1,2,2,5,21 to 35,Male,626.7,Good
5/18/2020 22:02,3,3,5,10,3,10,2,1,2,5,5,1,0,8,0,1,2,1,1,2,51 or more,Female,637.8,Good
6/25/2017,5,0,9,5,7,10,5,1,1,7,7,7,7,8,0,1,2,5,9,10,36 to 50,Male,746.1,Excellent
5/19/2020 0:46,3,2,4,6,5,2,3,5,2,7,1,9,3,7,7,3,2,6,1,8,36 to 50,Male,656.2,Good
4/9/2018,5,3,3,5,3,6,9,3,1,9,9,8,10,7,0,0,2,10,10,8,Less than 20,Male,746.1,Excellent
2/11/2019 9:38,3,2,10,10,10,10,8,5,2,5,7,6,5,9,0,1,2,10,6,10,21 to 35,Female,746.1,Excellent
5/19/2020 8:51,4,2,1,6,5,5,4,2,2,6,2,5,4,8,2,3,2,4,1,4,36 to 50,Female,645.4,Good
7/8/2019 19:35,5,3,9,9,7,8,8,5,1,9,7,8,8,7,10,1,2,8,8,8,51 or more,Male,746.1,Excellent
5/19/2020 14:05,1,3,2,0,6,3,1,0,2,5,3,6,5,7,0,7,2,5,2,5,21 to 35,Male,613.1,Good
5/19/2020 14:31,3,1,3,5,7,3,3,5,2,4,6,2,3,7,0,1,2,6,6,5,51 or more,Female,670.1,Good
5/19/2020 14:52,2,3,4,5,1,2,2,0,2,5,1,4,2,7,10,4,2,4,2,2,21 to 35,Female,588.9,Good
5/19/2020 17:28,1,3,3,1,5,4,0,0,1,0,2,10,0,6,0,3,1,0,1,0,36 to 50,Male,589.9,Good
5/19/2020 19:19,1,2,0,2,4,10,2,1,2,2,5,2,2,6,10,4,2,7,1,4,36 to 50,Female,601.9,Good
5/19/2020 19:28,5,2,7,6,2,5,9,4,2,8,1,7,1,8,0,5,2,10,1,2,36 to 50,Male,676.4,Good
5/19/2020 20:28,5,3,4,4,6,3,4,2,2,5,2,5,3,8,4,6,2,2,3,7,21 to 35,Male,638.6,Good
5/19/2020 23:18,1,3,3,4,4,5,2,2,2,3,3,3,4,6,10,6,1,3,4,5,21 to 35,Female,585.1,Good
5/20/2020 0:50,2,3,10,10,3,2,4,0,2,4,1,4,10,8,0,1,2,2,2,8,21 to 35,Female,657.1,Good
5/20/2020 2:12,4,2,6,4,3,2,6,2,1,10,2,9,0,6,7,2,1,9,2,10,21 to 35,Female,662.8,Good
6/21/2020 15:30,5,1,10,10,6,4,10,5,1,8,4,8,5,7,0,0,2,4,3,10,36 to 50,Female,746.1,Excellent
5/20/2020 3:41,5,4,8,3,6,10,7,4,2,8,7,2,4,7,7,6,2,3,7,3,51 or more,Female,668.4,Good
5/20/2020 3:47,3,2,4,4,4,3,1,3,1,7,2,10,0,7,0,5,2,5,3,5,36 to 50,Male,663.2,Good
9/22/2016,4,1,7,7,10,10,8,5,1,3,7,1,5,6,0,1,2,10,10,9,51 or more,Female,746.2,Excellent
5/20/2020 6:17,3,3,3,2,4,3,9,0,1,3,4,9,3,6,8,2,1,7,2,6,21 to 35,Female,633.9,Good
5/20/2020 8:49,2,1,2,10,10,10,5,1,1,8,4,1,5,7,0,1,1,2,4,3,21 to 35,Female,671.6,Good
5/20/2020 9:36,2,2,1,4,4,5,1,3,1,8,5,5,3,8,5,1,2,1,8,5,51 or more,Male,662.4,Good
10/3/2015,1,3,8,10,10,10,10,3,1,10,6,9,6,7,0,1,2,10,5,5,Less than 20,Female,746.3,Excellent
5/20/2020 15:47,3,0,10,5,10,5,5,2,2,10,0,1,3,7,0,2,2,5,2,5,36 to 50,Female,675,Good
5/20/2020 18:40,2,3,0,8,2,3,0,0,1,3,2,3,5,6,5,3,1,6,6,6,21 to 35,Male,614,Good
10/26/2015,5,2,8,8,7,9,8,5,1,6,9,8,9,8,8,3,2,8,9,5,36 to 50,Male,746.3,Excellent
12/14/2015,4,1,5,3,10,10,7,3,1,8,2,8,10,8,0,1,2,10,9,6,36 to 50,Male,746.3,Excellent
8/24/2017,5,1,7,3,10,3,7,5,1,8,5,9,5,7,0,1,2,10,8,8,21 to 35,Male,746.3,Excellent
5/21/2020 6:55,1,3,3,10,10,10,4,5,2,9,5,5,5,7,3,5,1,1,0,2,36 to 50,Female,646.9,Good
8/25/2018,5,0,10,10,10,8,0,3,2,10,10,10,10,6,0,0,2,0,7,10,51 or more,Female,746.3,Excellent
5/21/2020 9:48,3,1,2,4,6,7,10,5,2,8,2,2,3,8,10,1,1,10,8,10,36 to 50,Female,670.3,Good
5/21/2020 9:58,1,4,3,10,2,10,7,0,2,8,2,3,2,4,0,5,2,7,2,10,21 to 35,Female,645.9,Good
5/21/2020 10:18,4,2,10,6,5,3,3,4,1,7,1,6,2,8,2,10,2,4,2,5,21 to 35,Female,669.4,Good
5/21/2020 12:15,1,2,0,4,4,4,2,1,2,4,2,4,2,8,4,2,1,2,1,4,21 to 35,Male,589.1,Good
5/21/2020 12:46,4,1,10,4,10,4,0,0,1,8,2,3,0,8,2,2,2,4,1,7,21 to 35,Female,670.5,Good
5/21/2020 13:19,5,5,2,8,5,10,2,5,1,8,2,5,5,6,10,2,2,3,4,3,21 to 35,Female,667.1,Good
5/21/2020 14:58,3,5,2,8,10,10,7,5,2,8,4,10,2,7,10,0,2,7,2,10,36 to 50,Female,688.7,Good
9/6/2018,5,4,10,10,10,10,2,5,1,9,2,10,2,6,0,1,2,10,5,10,36 to 50,Female,746.3,Excellent
5/22/2020 4:49,3,3,10,3,1,4,0,0,2,2,0,8,1,8,0,1,2,2,0,7,51 or more,Female,623.9,Good
5/22/2020 7:06,2,2,4,10,7,10,6,3,2,4,7,6,1,7,0,4,1,7,4,2,36 to 50,Female,660.7,Good
5/22/2020 7:11,1,1,6,8,7,10,5,5,2,7,8,4,5,7,3,2,1,6,8,3,21 to 35,Female,680.7,Good
5/22/2020 7:17,3,2,10,5,5,3,6,0,1,3,1,1,7,8,0,1,2,6,3,7,21 to 35,Female,675.2,Good
5/22/2020 12:18,4,5,4,5,4,10,2,0,1,5,0,10,3,8,0,2,2,3,1,10,21 to 35,Female,668.5,Good
5/22/2020 12:38,3,4,3,5,5,3,1,0,2,2,0,5,0,7,0,1,2,2,1,5,36 to 50,Male,607.8,Good
5/22/2020 15:05,1,1,10,1,1,2,5,0,1,6,2,9,10,6,0,0,2,1,1,10,36 to 50,Male,673,Good
5/22/2020 15:09,2,4,2,5,5,10,5,2,2,8,4,1,5,5,8,5,1,6,7,4,36 to 50,Female,620.2,Good
5/22/2020 17:25,3,3,10,3,10,10,6,3,2,7,4,6,2,6,0,4,1,3,2,7,36 to 50,Male,662.2,Good
